Math_Interest,Physics_Interest,Chemistry_Interest,Biology_Interest,English_Interest,GPA,Coding_Skill,Problem_Solving,Data_Analysis,Web_Development,AI_Interest,Communication,Leadership,Teamwork,Public_Speaking,Creativity,Analytical_Thinking,Attention_To_Detail,Stress_Handling,Research_Interest,Social_Service_Interest,Cybersecurity_Interest,Blockchain_Interest,Cloud_Computing,DevOps_Interest,Mobile_Development,UI_UX_Design,Product_Management,Digital_Marketing,Testing_QA,Database_Management,Recommended_Career
6.0,4.0,6.0,2.0,2.0,8.3,7.805634519275541,2.0,4.0,9.383807260009306,3.0,4.0,5.0,4.0,3.0,2.0,4.0,6.0,5.0,6.0,2.0,2.0,4.0,4.171604688558498,4.0,6.0,3.0,4.0,5.0,2.0,6.935527253873827,Full Stack Developer
3.0,4.0,3.0,6.0,4.0,7.7,6.843976957450019,5.0,3.0,8.863077418589565,2.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,5.0,5.418406065718395,5.0,4.0,6.0,3.0,5.0,2.0,7.733586465924823,Full Stack Developer
4.0,4.0,2.0,4.0,2.0,6.3,10.0,6.0,4.0,7.082840119302934,4.0,3.0,5.0,6.0,4.0,2.0,3.0,6.0,4.0,6.0,4.0,2.0,6.0,5.3839509744438745,5.0,6.0,2.0,6.0,3.0,6.0,4.952367434647246,Full Stack Developer
4.0,5.0,4.0,4.0,2.0,9.3,7.649900881873579,5.0,2.0,10.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0,4.0,3.0,6.0,6.0,2.0,5.0,5.966705260483063,3.0,6.0,2.0,3.0,3.0,5.0,9.604229104685015,Full Stack Developer
2.0,6.0,5.0,3.0,4.0,9.0,7.975471087086993,6.0,2.0,10.0,2.0,5.0,5.0,6.0,4.0,2.0,4.0,2.0,5.0,5.0,6.0,3.0,3.0,4.79730341409897,4.0,4.0,5.0,5.0,2.0,3.0,8.908062843517985,Full Stack Developer
3.0,3.0,5.0,2.0,2.0,8.2,9.769856893055355,5.0,4.0,8.659643791978796,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,6.217273158228624,4.0,4.0,4.0,3.0,3.0,4.0,6.106828838761895,Full Stack Developer
4.0,3.0,3.0,4.0,3.0,8.7,9.303837425637562,6.0,2.0,10.0,6.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,5.0,3.0,6.0,4.0,5.0,5.469178171870353,2.0,5.0,6.0,6.0,3.0,2.0,7.908459980581792,Full Stack Developer
5.0,6.0,6.0,5.0,2.0,6.2,9.15929778382964,6.0,4.0,10.0,2.0,5.0,3.0,2.0,6.0,2.0,2.0,2.0,4.0,2.0,6.0,4.0,3.0,5.339699883978011,4.0,2.0,6.0,3.0,4.0,2.0,7.971916924895968,Full Stack Developer
4.0,4.0,2.0,6.0,5.0,7.4,8.53744428367542,6.0,6.0,10.0,6.0,4.0,5.0,6.0,2.0,4.0,2.0,3.0,4.0,6.0,6.0,3.0,3.0,5.0063021228935165,6.0,6.0,3.0,2.0,5.0,3.0,8.996554884498405,Full Stack Developer
2.0,3.0,3.0,4.0,3.0,8.6,9.583108135657744,3.0,5.0,10.0,4.0,5.0,3.0,2.0,6.0,2.0,4.0,3.0,3.0,2.0,6.0,4.0,3.0,4.189786678913183,2.0,4.0,4.0,4.0,2.0,6.0,7.50714023110444,Full Stack Developer
2.0,5.0,4.0,5.0,5.0,6.1,7.713869963291209,3.0,4.0,9.426354056346888,2.0,4.0,6.0,4.0,5.0,2.0,4.0,5.0,3.0,2.0,2.0,6.0,5.0,6.0537525629905025,3.0,2.0,6.0,2.0,5.0,3.0,7.965525134965367,Full Stack Developer
3.0,6.0,3.0,3.0,3.0,7.5,9.784688716131686,5.0,2.0,10.0,3.0,3.0,5.0,4.0,6.0,3.0,6.0,2.0,4.0,5.0,4.0,6.0,3.0,5.195473369775186,5.0,2.0,5.0,5.0,6.0,4.0,8.870822770366638,Full Stack Developer
4.0,2.0,6.0,6.0,4.0,7.4,9.062698303236715,2.0,3.0,9.740790740684917,2.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,3.0,2.0,5.0,6.215098135819036,6.0,4.0,6.0,2.0,5.0,4.0,8.107534180053634,Full Stack Developer
3.0,6.0,4.0,5.0,3.0,8.9,9.248933910396659,2.0,4.0,9.648475264856707,3.0,3.0,4.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,6.0,6.319094834023574,3.0,5.0,6.0,2.0,5.0,4.0,8.84630406230773,Full Stack Developer
3.0,4.0,3.0,3.0,2.0,6.7,8.190546270902672,2.0,3.0,10.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,6.0,2.0,2.0,4.0,4.0,3.0,5.256139072904366,2.0,5.0,3.0,2.0,3.0,6.0,8.677484842091394,Full Stack Developer
6.0,4.0,2.0,5.0,2.0,6.7,9.051698321428615,5.0,4.0,10.0,6.0,3.0,4.0,5.0,6.0,6.0,2.0,6.0,2.0,4.0,6.0,5.0,6.0,6.507728451638252,3.0,3.0,3.0,5.0,4.0,5.0,8.481028664763656,Full Stack Developer
4.0,2.0,2.0,5.0,2.0,7.4,8.819692977150465,5.0,4.0,8.143688432885543,5.0,6.0,6.0,5.0,4.0,6.0,4.0,2.0,6.0,3.0,6.0,3.0,6.0,5.784850834228871,4.0,3.0,6.0,2.0,4.0,3.0,8.014072082873504,Full Stack Developer
3.0,3.0,3.0,5.0,4.0,8.0,9.01127769661866,2.0,3.0,10.0,4.0,3.0,6.0,3.0,4.0,2.0,6.0,6.0,5.0,3.0,2.0,5.0,4.0,5.350737080389864,5.0,4.0,6.0,6.0,4.0,2.0,7.901926431467492,Full Stack Developer
6.0,6.0,4.0,5.0,6.0,6.3,8.909807586622613,5.0,4.0,9.960901078783447,4.0,6.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,6.0,5.0,5.0,4.0,5.6950267812869,2.0,2.0,6.0,3.0,5.0,5.0,7.097493493556708,Full Stack Developer
3.0,2.0,6.0,2.0,5.0,7.1,9.246683149610744,3.0,3.0,10.0,3.0,5.0,2.0,2.0,5.0,5.0,2.0,6.0,2.0,6.0,5.0,6.0,6.0,6.55092438089354,5.0,3.0,4.0,3.0,4.0,6.0,9.084586391463844,Full Stack Developer
5.0,6.0,6.0,2.0,3.0,6.7,8.453462206971622,2.0,5.0,10.0,2.0,3.0,3.0,2.0,2.0,5.0,6.0,4.0,5.0,6.0,6.0,2.0,6.0,7.235247388310272,2.0,4.0,5.0,2.0,3.0,3.0,6.015856776871004,Full Stack Developer
6.0,2.0,3.0,3.0,6.0,9.0,8.492599423599575,5.0,4.0,9.249998263751488,5.0,3.0,6.0,6.0,3.0,4.0,4.0,5.0,2.0,3.0,2.0,5.0,2.0,5.509777849961225,5.0,6.0,3.0,2.0,5.0,2.0,7.693880951540046,Full Stack Developer
4.0,6.0,5.0,3.0,4.0,7.5,8.729603057904558,4.0,3.0,10.0,6.0,4.0,2.0,4.0,6.0,6.0,4.0,2.0,4.0,6.0,6.0,2.0,3.0,7.257778950869443,2.0,6.0,2.0,5.0,6.0,5.0,8.419464892853249,Full Stack Developer
3.0,5.0,3.0,5.0,3.0,6.2,9.843936891553355,2.0,2.0,10.0,6.0,3.0,5.0,4.0,2.0,4.0,5.0,6.0,6.0,2.0,3.0,4.0,2.0,5.809928327099255,2.0,2.0,2.0,3.0,5.0,2.0,9.479462143852192,Full Stack Developer
6.0,3.0,4.0,2.0,3.0,7.2,10.0,6.0,6.0,10.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.647734965050231,3.0,6.0,3.0,3.0,4.0,4.0,7.001976406706122,Full Stack Developer
3.0,2.0,4.0,6.0,4.0,8.2,8.726296004182231,3.0,3.0,9.913295299157877,4.0,2.0,2.0,6.0,6.0,5.0,2.0,2.0,2.0,5.0,5.0,6.0,2.0,4.467135121647293,6.0,6.0,5.0,2.0,2.0,2.0,8.790340581784704,Full Stack Developer
4.0,3.0,6.0,5.0,2.0,8.0,9.980190871671821,4.0,2.0,9.553930621541166,4.0,4.0,5.0,5.0,3.0,6.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,5.302442793403692,6.0,4.0,2.0,2.0,4.0,4.0,8.28117316564348,Full Stack Developer
4.0,5.0,5.0,6.0,4.0,7.2,6.67290020305469,5.0,2.0,10.0,3.0,6.0,4.0,6.0,6.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,5.719266599149288,5.0,6.0,6.0,3.0,4.0,6.0,6.138806315494444,Full Stack Developer
3.0,3.0,3.0,2.0,5.0,9.4,9.995539328162682,2.0,2.0,10.0,6.0,6.0,3.0,4.0,6.0,3.0,6.0,2.0,3.0,3.0,2.0,6.0,6.0,6.070113158733216,6.0,5.0,6.0,6.0,4.0,2.0,7.870263796811496,Full Stack Developer
5.0,5.0,4.0,6.0,4.0,7.6,7.157615537969328,5.0,6.0,9.39540138382046,4.0,2.0,2.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,3.0,6.0,2.0,4.740586933293867,6.0,5.0,6.0,2.0,4.0,5.0,6.083402532481789,Full Stack Developer
3.0,6.0,3.0,2.0,2.0,8.2,8.719931373119124,4.0,6.0,10.0,3.0,2.0,3.0,4.0,6.0,3.0,5.0,5.0,3.0,6.0,4.0,2.0,6.0,5.118761552563949,2.0,6.0,6.0,6.0,3.0,5.0,9.816526996140105,Full Stack Developer
5.0,2.0,5.0,2.0,3.0,7.7,6.807456509192591,6.0,4.0,9.877916112028608,4.0,2.0,4.0,4.0,3.0,6.0,3.0,2.0,4.0,6.0,3.0,2.0,6.0,7.231875134289304,2.0,5.0,3.0,6.0,3.0,4.0,7.451927066755177,Full Stack Developer
6.0,2.0,3.0,3.0,3.0,8.6,9.555240074279425,2.0,6.0,10.0,5.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0,5.0,5.784755543423845,4.0,5.0,2.0,6.0,3.0,2.0,6.288526840269541,Full Stack Developer
4.0,6.0,6.0,6.0,2.0,8.3,8.134657167898165,3.0,2.0,10.0,6.0,3.0,2.0,5.0,2.0,3.0,2.0,5.0,4.0,6.0,3.0,3.0,2.0,6.614440122892475,4.0,2.0,4.0,6.0,5.0,5.0,6.3780748731697905,Full Stack Developer
6.0,6.0,4.0,6.0,4.0,6.9,9.839568090774252,5.0,4.0,7.900793657438756,5.0,5.0,4.0,2.0,2.0,2.0,4.0,5.0,6.0,3.0,5.0,5.0,2.0,7.490124342296572,3.0,6.0,6.0,6.0,4.0,4.0,9.435006177988935,Full Stack Developer
5.0,6.0,6.0,3.0,6.0,7.8,8.036224812765612,3.0,3.0,9.184173352015568,6.0,6.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,7.372342342866518,2.0,4.0,4.0,6.0,6.0,4.0,9.266304557169367,Full Stack Developer
3.0,2.0,5.0,5.0,6.0,9.2,7.0862202651710735,4.0,3.0,10.0,3.0,3.0,6.0,6.0,3.0,5.0,6.0,5.0,2.0,5.0,2.0,6.0,2.0,5.456217195647277,2.0,4.0,3.0,6.0,3.0,5.0,9.038289928983819,Full Stack Developer
4.0,3.0,6.0,5.0,3.0,7.8,8.22876983376536,4.0,3.0,10.0,4.0,4.0,6.0,3.0,6.0,5.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,5.315443975820199,4.0,3.0,3.0,4.0,4.0,3.0,9.657376120232497,Full Stack Developer
5.0,6.0,4.0,6.0,3.0,8.9,8.786046856139189,4.0,5.0,9.670790601640991,5.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,4.0,4.0,2.0,6.0,3.0,5.414811551072988,2.0,6.0,3.0,6.0,4.0,6.0,8.664292302055635,Full Stack Developer
2.0,5.0,4.0,2.0,3.0,7.8,9.268162780955317,4.0,5.0,9.414081789548415,4.0,4.0,6.0,3.0,3.0,3.0,2.0,4.0,5.0,6.0,6.0,2.0,3.0,5.820059912116694,3.0,6.0,2.0,2.0,6.0,6.0,7.049463792814258,Full Stack Developer
6.0,6.0,3.0,3.0,5.0,7.9,9.5086595430181,2.0,3.0,10.0,6.0,5.0,3.0,2.0,2.0,3.0,4.0,6.0,6.0,2.0,5.0,3.0,2.0,6.453995631446959,2.0,3.0,4.0,3.0,4.0,4.0,6.22658546119032,Full Stack Developer
2.0,4.0,2.0,3.0,5.0,8.4,9.145630314343885,4.0,5.0,10.0,3.0,5.0,2.0,5.0,4.0,6.0,2.0,6.0,3.0,2.0,5.0,4.0,6.0,5.1380176446866255,2.0,4.0,6.0,4.0,5.0,6.0,8.393229776984827,Full Stack Developer
5.0,2.0,4.0,3.0,2.0,6.9,10.0,6.0,4.0,10.0,2.0,5.0,2.0,6.0,6.0,6.0,3.0,2.0,3.0,5.0,3.0,6.0,2.0,6.17570045616485,3.0,5.0,5.0,3.0,5.0,5.0,6.913965446965852,Full Stack Developer
4.0,3.0,3.0,3.0,3.0,8.4,10.0,3.0,5.0,9.764849353385564,4.0,4.0,6.0,4.0,3.0,4.0,6.0,5.0,2.0,4.0,5.0,3.0,6.0,5.147062182207728,6.0,2.0,4.0,4.0,5.0,6.0,9.392070920974255,Full Stack Developer
4.0,4.0,5.0,2.0,3.0,9.2,9.750148263232333,3.0,4.0,10.0,5.0,2.0,6.0,2.0,2.0,2.0,3.0,6.0,3.0,5.0,4.0,2.0,4.0,5.305534758074647,4.0,4.0,4.0,3.0,5.0,4.0,8.871975499719007,Full Stack Developer
4.0,6.0,6.0,6.0,5.0,6.2,9.46549677416628,3.0,3.0,9.536199558648565,6.0,4.0,5.0,2.0,3.0,6.0,4.0,4.0,4.0,3.0,6.0,5.0,5.0,7.5045067185892265,5.0,6.0,5.0,4.0,3.0,4.0,6.9891310821436825,Full Stack Developer
5.0,3.0,3.0,4.0,6.0,7.5,9.573362470172945,2.0,2.0,9.742478801090208,5.0,3.0,5.0,3.0,3.0,4.0,3.0,6.0,4.0,3.0,4.0,5.0,3.0,5.740385968654225,4.0,5.0,6.0,4.0,2.0,5.0,7.356438875049352,Full Stack Developer
4.0,6.0,2.0,6.0,4.0,6.6,9.779869612522777,3.0,6.0,8.537542615145847,2.0,5.0,5.0,6.0,4.0,2.0,2.0,4.0,3.0,6.0,2.0,6.0,3.0,6.843174310022669,3.0,2.0,4.0,3.0,4.0,4.0,8.75287216714888,Full Stack Developer
3.0,3.0,4.0,2.0,4.0,9.3,10.0,2.0,5.0,10.0,2.0,2.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,2.0,3.0,5.832125930573689,4.0,3.0,6.0,5.0,4.0,4.0,8.075399543146062,Full Stack Developer
3.0,3.0,6.0,4.0,2.0,6.0,8.660394974393432,3.0,4.0,10.0,5.0,6.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,2.0,6.0,3.0,4.531360569684708,6.0,6.0,2.0,3.0,5.0,5.0,7.110209673702802,Full Stack Developer
3.0,5.0,4.0,4.0,4.0,8.9,9.396408502207068,5.0,4.0,9.168714164048923,4.0,3.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,3.0,5.0,6.893798745935457,6.0,3.0,5.0,2.0,2.0,6.0,8.30558019190248,Full Stack Developer
3.0,4.0,5.0,2.0,6.0,6.4,9.078617669531788,6.0,2.0,10.0,5.0,2.0,2.0,4.0,6.0,5.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0,6.808547749602019,3.0,5.0,6.0,2.0,5.0,5.0,7.13719998042673,Full Stack Developer
6.0,3.0,2.0,4.0,6.0,8.1,7.980239814618536,4.0,2.0,10.0,3.0,2.0,3.0,6.0,6.0,4.0,4.0,6.0,2.0,5.0,5.0,5.0,3.0,5.278005460263288,5.0,6.0,2.0,5.0,6.0,3.0,8.91215239597678,Full Stack Developer
2.0,6.0,2.0,3.0,5.0,8.6,8.598745060680177,6.0,6.0,10.0,3.0,6.0,4.0,6.0,4.0,2.0,4.0,6.0,5.0,2.0,3.0,6.0,6.0,7.642660293436234,2.0,5.0,6.0,5.0,4.0,4.0,7.249275381734887,Full Stack Developer
3.0,2.0,5.0,5.0,3.0,7.1,9.184366707175665,6.0,4.0,10.0,4.0,5.0,4.0,3.0,6.0,5.0,5.0,6.0,3.0,2.0,4.0,3.0,4.0,4.730910385140188,3.0,3.0,3.0,5.0,4.0,4.0,9.950943482686693,Full Stack Developer
4.0,5.0,3.0,4.0,5.0,8.6,8.21574149108482,3.0,3.0,8.655430813879594,3.0,2.0,6.0,2.0,5.0,5.0,5.0,6.0,2.0,3.0,2.0,4.0,5.0,5.389901133942886,3.0,3.0,6.0,5.0,5.0,4.0,7.874955584140116,Full Stack Developer
5.0,3.0,3.0,6.0,4.0,7.6,7.789947150310966,5.0,2.0,9.233538165802331,5.0,5.0,6.0,4.0,4.0,5.0,2.0,2.0,6.0,3.0,4.0,3.0,3.0,6.819447572617897,6.0,4.0,2.0,3.0,2.0,6.0,10.0,Full Stack Developer
3.0,3.0,2.0,4.0,6.0,7.1,8.369038402867869,4.0,5.0,9.43328697468985,6.0,2.0,6.0,5.0,3.0,2.0,5.0,2.0,5.0,5.0,3.0,3.0,3.0,6.378639323838035,2.0,3.0,5.0,3.0,5.0,6.0,9.057189270241366,Full Stack Developer
3.0,6.0,2.0,6.0,2.0,7.2,10.0,6.0,2.0,10.0,6.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,6.0,6.0,3.0,6.139111739761592,2.0,6.0,5.0,5.0,3.0,5.0,8.486818547149284,Full Stack Developer
5.0,5.0,3.0,3.0,5.0,7.9,8.548824642760586,2.0,4.0,9.924228523540176,5.0,2.0,2.0,5.0,5.0,6.0,3.0,6.0,3.0,5.0,2.0,6.0,3.0,5.5583082058270055,3.0,5.0,4.0,2.0,2.0,5.0,6.861673273039058,Full Stack Developer
3.0,6.0,4.0,2.0,5.0,8.5,8.14282359622257,5.0,4.0,10.0,4.0,6.0,4.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,4.274645737992296,2.0,2.0,3.0,6.0,4.0,5.0,7.991066132108029,Full Stack Developer
5.0,3.0,3.0,6.0,2.0,6.7,7.866228974580272,4.0,3.0,10.0,2.0,6.0,2.0,5.0,6.0,4.0,3.0,5.0,6.0,2.0,6.0,6.0,2.0,5.343513893181276,5.0,2.0,5.0,2.0,5.0,3.0,9.328478810791731,Full Stack Developer
2.0,5.0,4.0,6.0,4.0,6.5,8.333249149793144,2.0,2.0,10.0,5.0,3.0,5.0,2.0,2.0,4.0,5.0,6.0,5.0,3.0,6.0,4.0,6.0,5.175869278660524,2.0,2.0,6.0,2.0,6.0,5.0,7.846769039741786,Full Stack Developer
6.0,4.0,5.0,3.0,5.0,6.4,10.0,3.0,4.0,8.875070644897846,2.0,4.0,2.0,4.0,6.0,4.0,5.0,3.0,6.0,6.0,6.0,5.0,5.0,6.537433854227337,6.0,6.0,4.0,2.0,2.0,3.0,9.065685174720048,Full Stack Developer
6.0,4.0,5.0,2.0,6.0,7.7,10.0,3.0,5.0,9.223525591851637,6.0,3.0,2.0,3.0,6.0,3.0,4.0,6.0,2.0,5.0,3.0,5.0,2.0,4.543014579218732,5.0,6.0,6.0,5.0,4.0,2.0,7.736522749820964,Full Stack Developer
5.0,4.0,2.0,2.0,2.0,7.7,9.863087518045354,3.0,3.0,8.238710595357455,3.0,5.0,3.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,3.0,2.0,2.0,6.627109600149166,4.0,3.0,3.0,3.0,6.0,5.0,8.17711983000503,Full Stack Developer
5.0,2.0,3.0,6.0,2.0,9.4,8.79355424158946,3.0,3.0,8.69822026258649,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,4.0,6.0,3.0,2.0,5.581731609636191,4.0,2.0,6.0,5.0,3.0,6.0,9.024756733750772,Full Stack Developer
2.0,4.0,6.0,2.0,4.0,7.2,10.0,2.0,3.0,8.683074926367054,2.0,5.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,5.0,7.001833969549407,5.0,2.0,4.0,2.0,2.0,2.0,10.0,Full Stack Developer
2.0,6.0,3.0,5.0,6.0,9.3,10.0,4.0,2.0,10.0,2.0,6.0,4.0,3.0,4.0,3.0,6.0,6.0,2.0,5.0,3.0,2.0,6.0,6.909159602213877,3.0,2.0,4.0,4.0,3.0,2.0,8.741281766985022,Full Stack Developer
6.0,2.0,5.0,6.0,2.0,7.0,8.35254057152048,5.0,3.0,10.0,2.0,6.0,4.0,5.0,5.0,2.0,6.0,4.0,5.0,3.0,6.0,6.0,4.0,5.1234351758168035,6.0,6.0,4.0,4.0,3.0,2.0,9.644301710233691,Full Stack Developer
3.0,4.0,4.0,6.0,6.0,6.1,6.890049353120029,4.0,2.0,10.0,5.0,6.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,6.0,5.0,2.0,5.600279943710236,6.0,5.0,3.0,3.0,6.0,2.0,7.233684650384294,Full Stack Developer
2.0,6.0,4.0,4.0,5.0,9.0,8.939076945292065,6.0,3.0,10.0,3.0,3.0,4.0,6.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,6.151540795765266,2.0,3.0,4.0,2.0,6.0,4.0,7.55861768763405,Full Stack Developer
5.0,6.0,4.0,4.0,3.0,6.1,10.0,3.0,2.0,9.330004903121777,4.0,6.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,4.0,6.0,6.0,4.0,4.393743181704618,2.0,3.0,6.0,2.0,3.0,5.0,8.773891180909866,Full Stack Developer
6.0,2.0,5.0,4.0,5.0,6.2,7.921042812951367,4.0,6.0,10.0,4.0,4.0,6.0,2.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,4.0,5.651830209163325,2.0,5.0,5.0,6.0,2.0,4.0,6.371957786048789,Full Stack Developer
5.0,2.0,2.0,6.0,3.0,6.3,7.980415491832557,3.0,3.0,9.475585107028957,2.0,4.0,3.0,2.0,3.0,4.0,5.0,2.0,6.0,6.0,5.0,6.0,4.0,5.944054567954732,5.0,4.0,2.0,4.0,6.0,6.0,8.165612150232652,Full Stack Developer
3.0,4.0,4.0,3.0,3.0,9.5,8.03498727522049,2.0,2.0,9.720779080788317,3.0,2.0,6.0,2.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,6.0,6.0,6.225859836316553,5.0,6.0,4.0,5.0,2.0,2.0,7.721903707012091,Full Stack Developer
2.0,5.0,3.0,4.0,4.0,7.5,8.505660049817307,2.0,3.0,8.141757337887464,5.0,5.0,2.0,5.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,6.0,6.0,6.824937889614103,4.0,4.0,5.0,4.0,4.0,4.0,8.398981900702346,Full Stack Developer
4.0,3.0,4.0,3.0,5.0,8.9,9.06553258083005,6.0,4.0,8.894164817847882,5.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,6.944415868540273,2.0,6.0,6.0,4.0,5.0,3.0,8.115131367507809,Full Stack Developer
6.0,4.0,6.0,4.0,3.0,8.1,8.348625709932447,5.0,6.0,10.0,2.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,4.0,3.0,4.0,6.0,5.0,5.715900994639217,2.0,6.0,3.0,6.0,4.0,6.0,8.100169637993474,Full Stack Developer
5.0,5.0,6.0,6.0,2.0,6.8,9.236324282028201,5.0,4.0,9.15389786382267,4.0,5.0,2.0,6.0,2.0,3.0,6.0,6.0,4.0,4.0,2.0,6.0,2.0,5.7722344544186575,4.0,2.0,2.0,5.0,5.0,3.0,7.05684007563061,Full Stack Developer
5.0,4.0,4.0,6.0,4.0,9.2,8.777177824242788,3.0,5.0,7.862499403919412,4.0,4.0,6.0,6.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,3.0,6.01839421557132,2.0,4.0,3.0,3.0,2.0,5.0,9.137956769400049,Full Stack Developer
4.0,2.0,6.0,6.0,2.0,6.9,10.0,3.0,6.0,10.0,6.0,2.0,4.0,4.0,6.0,3.0,3.0,2.0,5.0,6.0,2.0,3.0,3.0,6.5946902113701835,4.0,3.0,3.0,4.0,3.0,2.0,7.768553202311209,Full Stack Developer
5.0,4.0,4.0,5.0,3.0,9.3,9.446461021245188,6.0,6.0,9.695522192253472,2.0,4.0,5.0,5.0,3.0,3.0,4.0,6.0,2.0,3.0,3.0,6.0,4.0,6.012578502351833,3.0,2.0,4.0,6.0,4.0,6.0,7.939907752244869,Full Stack Developer
6.0,6.0,3.0,4.0,6.0,7.1,9.937522921749757,4.0,2.0,8.664279490695431,3.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,2.0,6.0,6.863092453610908,5.0,4.0,5.0,4.0,3.0,3.0,7.6650679627263925,Full Stack Developer
2.0,6.0,4.0,5.0,3.0,7.9,9.40975121962329,6.0,3.0,9.788453396919472,6.0,5.0,2.0,2.0,3.0,2.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,5.1736568231710915,3.0,2.0,4.0,6.0,2.0,3.0,8.581198811994252,Full Stack Developer
6.0,4.0,2.0,5.0,5.0,6.2,9.339641766713351,3.0,3.0,8.102064481498504,3.0,4.0,6.0,5.0,3.0,6.0,3.0,6.0,3.0,4.0,3.0,5.0,3.0,6.557575842824816,2.0,4.0,2.0,6.0,4.0,5.0,8.186052843652188,Full Stack Developer
3.0,3.0,3.0,4.0,3.0,8.6,8.428864085640262,2.0,6.0,9.572445518670479,2.0,4.0,6.0,3.0,6.0,5.0,5.0,3.0,2.0,3.0,6.0,5.0,5.0,7.396091569244744,3.0,3.0,6.0,4.0,3.0,3.0,6.225056955421273,Full Stack Developer
2.0,5.0,2.0,4.0,3.0,9.1,9.861758494203368,5.0,5.0,8.147272138309722,3.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,4.0,3.0,5.0,6.0,4.0,5.298655850236158,3.0,4.0,2.0,4.0,2.0,2.0,9.191593614182565,Full Stack Developer
9.336379457876824,2.0,5.0,3.0,3.0,7.8,6.0,4.0,8.709253463084382,5.0,7.736409849841756,6.0,2.0,5.0,6.0,6.0,9.237338103793848,5.0,6.0,5.653938672155013,6.0,6.0,3.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,2.0,Data Scientist
7.093063014904099,5.0,3.0,4.0,5.0,9.0,5.0,4.0,9.767149283884415,3.0,9.91543469157286,4.0,4.0,5.0,4.0,6.0,9.004307642343159,5.0,6.0,7.014885875207596,3.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,3.0,4.0,2.0,Data Scientist
7.366745797726406,3.0,4.0,3.0,6.0,6.2,5.0,4.0,9.313062378334154,4.0,8.079672739267565,5.0,5.0,4.0,3.0,3.0,9.561541154619645,3.0,3.0,7.136774117316699,2.0,6.0,3.0,2.0,2.0,6.0,4.0,3.0,4.0,2.0,3.0,Data Scientist
7.108470545327964,5.0,6.0,3.0,6.0,9.2,5.0,5.0,8.773231265448363,4.0,7.949525927218578,3.0,4.0,4.0,5.0,5.0,8.258981420221104,6.0,5.0,6.218808973852994,6.0,5.0,2.0,4.0,6.0,3.0,6.0,4.0,3.0,3.0,4.0,Data Scientist
8.911228005190647,3.0,2.0,2.0,6.0,8.2,2.0,4.0,10.0,5.0,8.935108761022784,5.0,4.0,5.0,5.0,4.0,8.899222084054013,3.0,2.0,8.386992729908838,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,Data Scientist
